Age,Education,Nscore,Escore,Oscore,AScore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,VSA,country_Canada,country_New Zealand,country_Other,country_Republic of Ireland,country_UK,country_USA,country_Australia,gender_F,gender_M,eth_Black,eth_Mixed-Black/Asian,eth_Mixed-White/Asian,eth_Mixed-White/Black,eth_Other,eth_White,eth_Asian
2,7,-0.46725,0.269702,0.43569,0.456454,0.441431,0.565343,0.619957,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,4,0.82562,0.269702,0.233946,0.497505,0.263158,0.705068,0.825752,1,1,0,2,2,2,2,0,1,0,0,0,2,0,2,0,2,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
3,5,0.62967,0.597404,0.702175,0.635892,0.688508,0.629735,0.619957,1,2,1,2,2,1,2,1,1,1,1,1,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,8,0.82562,0.393845,0.527023,0.456454,0.584415,0.428474,0.308011,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2,7,0.13606,0.597404,0.6246,0.41249,0.479394,0.809491,0.710933,1,0,0,1,2,2,2,1,0,2,0,1,0,1,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,7,-0.05188,0.696415,0.6246,0.518959,0.560031,0.629735,0.539559,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,0.41667,0.525607,0.501355,0.497505,0.222643,0.705068,0.710933,1,1,1,2,2,2,2,1,1,1,2,2,2,1,0,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2,7,-1.69163,0.646992,0.501355,0.70933,0.688508,0.33792,0.465658,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
5,7,-0.14882,0.476348,0.553046,0.609827,0.423875,0.629735,0.224398,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,2.127,0.355252,0.456995,0.456454,0.263158,0.705068,0.539559,1,2,0,2,2,2,2,2,2,1,0,1,1,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,5,1.49158,0.14517,0.348943,0.794386,0.460156,0.33792,0.132468,1,1,0,2,2,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,5,0.04257,0.597404,0.577652,0.518959,0.609443,0.503573,0.465658,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,5,0.31287,0.597404,0.43569,0.585213,0.517797,0.565343,0.539559,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,5,0.04257,0.500507,0.926716,0.41249,0.18521,0.629735,0.825752,1,0,0,2,2,2,2,1,0,1,0,0,1,1,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5,7,-0.14882,0.500507,0.299519,0.541542,0.387201,0.565343,0.132468,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4,6,-0.79151,0.432804,0.323599,0.635892,0.49904,0.428474,0.619957,1,0,1,0,2,0,2,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4,5,1.02119,0.311882,0.47869,0.456454,0.423875,0.428474,0.465658,0,0,0,2,2,2,1,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,8,-0.14882,0.376883,0.323599,0.685619,0.517797,0.215401,0.388117,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,6,0.31287,0.20651,0.299519,0.390173,0.423875,0.215401,0,0.5,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,5,0.13606,0.572721,0.577652,0.41249,0.609443,0.565343,0.619957,1,1,0,1,2,2,2,1,1,1,0,1,2,1,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,6,-1.55078,0.525607,0.878817,0.456454,0.49904,0.629735,0.619957,0.5,1,0,1,2,2,2,1,1,1,1,1,1,2,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4,9,-0.24649,0.376883,0.527023,0.266061,0.479394,0.428474,0.388117,1,0,0,1,2,1,2,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3,5,0.82562,0.412116,0.553046,0.390173,0.517797,0.705068,0.539559,1,0,1,0,2,1,1,1,1,1,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3,6,0.91093,0.289795,0.299519,0.43459,0.387201,0.503573,0,0.5,2,0,0,2,2,2,1,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4,8,-0.92104,0.500507,0.413998,0.518959,0.635594,0.33792,0.619957,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,0.13606,0.597404,0.835399,0.685619,0.460156,0.215401,0.619957,1,1,0,0,2,2,2,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4,7,0.04257,0.476348,0.413998,0.541542,0.584415,0.33792,0.465658,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,6,0.91093,0.355252,0.73099,0.497505,0.405822,0.428474,0.308011,1,1,0,0,2,2,2,1,0,1,0,0,1,1,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3,7,0.73545,0.500507,0.372052,0.497505,0.49904,0.428474,0.224398,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,4,-0.46725,0.525607,0.103949,0.585213,0.663677,0.565343,0.308011,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,4,0.41667,0.500507,0.141704,0.456454,0.609443,0.215401,0,0.5,1,0,2,2,1,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,7,0.62967,0.376883,0.501355,0.306185,0.479394,0.629735,0.539559,1,0,0,0,2,2,2,1,0,1,0,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,6,-1.32828,0.670141,0.73099,0.541542,0.387201,0.809491,1,1,1,1,2,2,2,2,2,1,1,2,1,1,1,1,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2,6,0.22393,0.454133,0.258003,0.585213,0.405822,0.428474,0.539559,1,1,1,0,2,2,2,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,7,0.91093,0.500507,0.673143,0.635892,0.423875,0.215401,0.539559,1,1,0,1,2,1,2,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,8,-2.05048,0.597404,0.413998,0.732522,0.663677,0.215401,0.224398,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,7,-0.05188,0.572721,0.348943,0.390173,0.460156,0.215401,0.308011,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4,5,-0.46725,0.85483,0.647268,0.762481,0.688508,0.565343,0.539559,1,2,0,0,2,2,2,1,0,2,0,1,1,2,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,5,0.73545,0.355252,0.348943,0.497505,0.318476,0.565343,0.388117,1,2,1,1,2,1,2,1,0,1,0,2,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,7,0.04257,0.476348,0.501355,0.41249,0.441431,0.809491,0.825752,1,1,1,1,1,2,2,2,1,1,0,1,1,2,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4,7,-1.32828,0.476348,0.392939,0.518959,0.584415,0.215401,0.132468,0.5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,8,1.60383,0.269702,0.501355,0.541542,0.441431,0.33792,0.132468,0.5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,7,-0.14882,0.432804,0.299519,0.609827,0.688508,0.215401,0.388117,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,7,-0.46725,0.572721,0.762567,0.456454,0.441431,0.503573,0.710933,1,1,1,1,2,2,2,1,0,2,1,1,2,2,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4,7,1.60383,0.14517,0.553046,0.497505,0.204843,0.629735,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4,8,-0.92104,0.454133,0.527023,0.456454,0.441431,0.705068,0.465658,1,1,0,1,2,1,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,7,0.22393,0.412116,0.278311,0.56329,0.300104,0.215401,0.308011,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,6,-1.69163,0.597404,0.6246,0.497505,0.584415,0.629735,0.619957,1,0,0,0,2,2,2,0,0,2,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,4,-0.24649,0.549172,0.602341,0.477648,0.479394,0.629735,0.825752,1,1,0,0,2,2,2,0,0,1,0,1,0,2,2,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3,7,1.23461,0.333217,0.673143,0.518959,0.405822,0.33792,0.619957,0.5,0,0,1,2,2,2,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,6,-1.1943,0.525607,0.527023,0.56329,0.795157,0.428474,0.465658,1,1,0,1,2,2,2,1,0,2,0,0,2,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,6,1.13281,0.311882,0.577652,0.497505,0.335773,0.809491,1,0.5,1,0,1,2,2,1,2,1,1,1,1,1,1,1,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,6,0.41667,0.412116,0.456995,0.609827,0.663677,0.215401,0.388117,1,0,1,0,2,1,2,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3,7,1.02119,0.597404,0.73099,0.518959,0.537457,0.565343,0.619957,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4,8,-2.05048,0.597404,0.553046,0.70933,0.73538,0.33792,0.308011,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,5,1.60383,0.525607,0.878817,0.306185,0.300104,0.809491,1,0.5,2,1,1,2,1,2,2,1,1,1,1,1,1,2,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,8,1.37297,0.549172,0.647268,0.541542,0.387201,0.215401,0.539559,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,6,-0.34799,0.597404,0.835399,0.41249,0.537457,0.503573,0.710933,1,2,0,1,2,2,2,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
6,8,0.13606,0.333217,0.456995,0.43459,0.537457,0.428474,0.132468,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,5,-1.43907,0.454133,0.553046,0.685619,0.688508,0.33792,0.224398,1,0,2,0,2,2,2,1,0,2,0,2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,7,-0.14882,0.476348,0.372052,0.518959,0.560031,0.33792,0.388117,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,4,-0.79151,0.376883,0.647268,0.367654,0.537457,0.33792,0.465658,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,-0.05188,0.393845,0.577652,0.17982,0.318476,0.503573,0.710933,1,0,1,1,2,2,2,2,0,1,0,2,1,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4,2,0.52135,0.412116,0.602341,0.133655,0.460156,0.629735,0.465658,0.5,0,0,0,2,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3,8,2.61139,0.572721,0.278311,0.456454,0.710993,0.428474,0.308011,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4,7,0.22393,0.289795,0.501355,0.306185,0.479394,0.215401,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,1.13281,0.250544,0.527023,0.344801,0.35358,0.503573,0.710933,1,0,2,2,2,1,2,2,0,1,0,0,2,1,2,0,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3,5,0.04257,0.376883,0.392939,0.477648,0.335773,0.565343,0.224398,1,2,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4,7,-0.67825,0.549172,0.47869,0.541542,0.387201,0.503573,0.619957,1,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,-1.43907,0.525607,0.647268,0.456454,0.280854,0.503573,0.539559,1,0,0,0,1,1,2,0,0,1,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2,7,0.52135,0.597404,0.73099,0.477648,0.300104,0.565343,0.465658,1,1,0,1,2,2,2,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2,4,-0.92104,0.476348,0.191689,0.541542,0.609443,0.215401,0.132468,1,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4,7,-0.79151,0.796106,0.413998,0.794386,0.73538,0.428474,0.224398,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,7,2.28554,0.17709,0.372052,0.660789,0.405822,0.215401,0.308011,0.5,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,7,0.62967,0.525607,0.553046,0.685619,0.560031,0.33792,0.224398,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4,8,-2.21844,0.742044,0.73099,0.518959,0.688508,0.215401,0.224398,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
4,5,-1.69163,0.393845,0.258003,0.518959,0.761484,0.33792,0.539559,0.5,2,1,2,2,1,2,1,0,2,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,7,0.62967,0.525607,0.413998,0.367654,0.370263,0.215401,0.224398,1,0,0,1,2,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,7,0.73545,0.376883,0.798385,0.518959,0.318476,0.428474,0.388117,1,2,0,1,2,2,2,2,0,1,0,0,2,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,5,0.73545,0.376883,0.413998,0.43459,0.537457,0.629735,0.539559,1,2,0,2,2,2,1,1,0,1,2,0,1,2,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,7,0.82562,0.376883,0.647268,0.390173,0.128634,0.629735,0.465658,1,1,1,0,2,1,2,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,8,-1.69163,0.622976,0.647268,0.477648,0.49904,0.428474,0.539559,1,1,0,1,2,1,0,1,0,0,0,0,1,0,2,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3,9,-1.69163,0.355252,0.278311,0.762481,0.584415,0,0.308011,1,0,0,1,2,2,2,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,6,-0.05188,0.230828,0.6246,0.390173,0.479394,0.705068,0.825752,1,0,0,0,2,2,2,0,0,2,0,0,1,2,0,2,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2,7,-1.05308,0.722089,0.602341,0.685619,0.635594,0.428474,0.539559,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
4,9,0.13606,0.549172,0.602341,0.367654,0.49904,0.503573,0.619957,0.5,0,1,1,2,1,2,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,3,0.82562,0.333217,0.299519,0.367654,0.517797,0.565343,0.710933,1,2,0,0,2,2,2,2,0,2,0,0,1,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,1,0.22393,0.476348,0.527023,0.477648,0.441431,0.629735,0.308011,1,1,1,2,2,2,2,2,1,1,1,0,1,1,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,0.04257,0.432804,0.527023,0.367654,0.405822,0.215401,0.465658,1,0,0,0,2,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2,7,-0.24649,0.670141,0.456995,0.477648,0.560031,0.33792,0.308011,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,2.46262,0.549172,0.577652,0.367654,0.35358,0.809491,0.825752,1,1,0,2,2,2,2,1,2,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5,9,-0.92104,0.572721,0.43569,0.456454,0.423875,0.428474,0.388117,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,5,0.91093,0.289795,0.47869,0.222034,0.300104,0.629735,0.539559,1,0,1,0,2,2,2,2,0,1,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,8,-0.14882,0.376883,0.527023,0.585213,0.584415,0.215401,0.224398,1,0,0,1,2,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4,8,-0.46725,0.597404,0.47869,0.41249,0.335773,0.503573,0.308011,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,5,1.98437,0.20651,0.673143,0.541542,0.242854,0.629735,0.224398,0.5,2,0,1,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2,7,0.41667,0.646992,0.527023,0.367654,0.73538,0.503573,0.619957,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,6,-1.32828,0.525607,0.6246,0.685619,0.405822,0.629735,0.539559,1,1,1,1,2,2,2,1,0,2,0,2,2,2,0,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,6,-0.24649,0.742044,0.527023,0.325057,0.795157,0.428474,0.710933,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3,7,-0.05188,0.355252,0.673143,0.497505,0.405822,0.428474,0.388117,1,2,0,1,2,2,2,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,7,0.22393,0.696415,0.323599,0.456454,0.335773,0.565343,0.619957,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,7,0.04257,0.765875,0.6246,0.518959,0.479394,0.705068,0.825752,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,6,-0.46725,0.269702,0.577652,0.518959,0.263158,0.428474,0.308011,0.5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3,7,-0.79151,0.670141,0.233946,0.609827,0.635594,0.33792,0.132468,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4,5,-0.34799,0.525607,0.413998,0.43459,0.517797,0.215401,0.132468,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,7,-1.69163,0.892967,1,0.660789,0.460156,0.565343,1,1,2,0,1,2,2,2,1,0,1,0,0,0,2,2,2,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4,8,0.31287,0.376883,0.553046,0.585213,0.387201,0.33792,0.308011,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4,8,-1.32828,0.622976,0.577652,0.56329,0.560031,0.503573,0.388117,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,6,-1.86962,0.796106,1,0.609827,0.537457,0.705068,0.825752,1,2,0,1,2,2,2,2,0,1,2,0,2,2,2,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1,7,-0.05188,0.549172,0.527023,0.133655,0.609443,0.629735,0.710933,1,0,0,0,2,1,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,6,-0.67825,0.572721,0.501355,0.518959,0.710993,0.33792,0.224398,1,1,1,1,2,1,1,1,0,1,2,1,1,1,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3,3,0.31287,0.250544,0.210343,0.344801,0.300104,0.215401,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,1.13281,0.722089,0.702175,0.244253,0.370263,0.705068,0.825752,1,0,1,1,2,1,2,0,0,1,0,0,1,2,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4,2,0.22393,0.796106,0.348943,0.685619,0.479394,0.809491,0.710933,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,-1.1943,0.289795,0.413998,0.325057,0.335773,0.503573,0.465658,0.5,0,0,0,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4,5,1.13281,0.289795,0.762567,0.43459,0.300104,0.809491,1,1,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4,5,-0.67825,0.412116,0.47869,0.541542,0.663677,0.33792,0.465658,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3,8,-0.24649,0.476348,0.323599,0.56329,0.710993,0.428474,0.308011,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,7,-1.1943,0.622976,0.762567,0.822465,0.663677,0.428474,0.619957,1,1,1,1,2,2,2,1,0,1,0,1,1,1,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5,6,0.62967,0.230828,0.348943,0.390173,0.242854,0.565343,0.539559,1,1,0,0,2,2,2,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,6,0.82562,0.432804,0.6246,0.390173,0.423875,0.629735,0.825752,1,0,0,0,2,2,2,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4,7,-1.1943,0.597404,0.348943,0.43459,0.49904,0.428474,0.308011,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,6,-2.52197,0.85483,0.577652,0.286461,0.584415,0.629735,0.825752,1,0,1,0,2,0,2,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,7,-1.05308,0.646992,0.835399,0.762481,0.688508,0.33792,0.539559,1,1,0,0,2,2,2,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,6,-2.05048,0.355252,0.553046,0.497505,0.405822,0.503573,0.619957,0.5,1,0,2,2,2,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,5,1.37297,0.250544,0.702175,0.367654,0.300104,0.705068,0.710933,1,2,0,2,2,2,2,1,0,2,0,1,2,2,1,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3,5,-0.24649,0.412116,0.501355,0.456454,0.609443,0.629735,0.619957,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
