ID,Age,Education,Nscore,Escore,Oscore,AScore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,VSA,country_Canada,country_New Zealand,country_Other,country_Republic of Ireland,country_UK,country_USA,country_Australia,gender_F,gender_M,eth_Black,eth_Mixed-Black/Asian,eth_Mixed-White/Asian,eth_Mixed-White/Black,eth_Other,eth_White,eth_Asian
446,4,7,1.02119,-0.94779,-0.58331,-0.91699,0.41594,-0.21712,-1.54858,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
447,2,7,0.22393,-1.09207,0.44585,2.75696,-0.65253,-0.71126,0.40148,CL6,CL2,CL2,CL2,CL5,CL3,CL5,CL2,CL0,CL2,CL0,CL2,CL3,CL3,CL3,CL2,CL6,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
448,2,8,0.04257,-0.15487,-0.84732,-0.76096,-1.13788,1.29221,0.07987,CL6,CL2,CL1,CL0,CL6,CL2,CL6,CL2,CL0,CL2,CL0,CL0,CL2,CL0,CL0,CL2,CL6,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
449,1,6,1.13281,1.45421,1.06238,-1.772,-0.89891,1.29221,1.2247,CL5,CL0,CL2,CL3,CL6,CL3,CL5,CL0,CL0,CL2,CL0,CL0,CL3,CL4,CL0,CL3,CL5,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
450,1,7,-0.34799,0.63779,0.44585,-0.30172,0.7583,-0.21712,0.07987,CL5,CL3,CL3,CL0,CL3,CL3,CL6,CL3,CL0,CL4,CL0,CL4,CL3,CL3,CL3,CL3,CL0,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
451,1,7,0.73545,-0.15487,-0.84732,0.59042,-1.0145,0.52975,0.07987,CL5,CL2,CL2,CL2,CL6,CL5,CL4,CL2,CL2,CL2,CL0,CL2,CL2,CL0,CL0,CL2,CL6,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
452,1,8,-1.1943,0.80523,-0.84732,-0.15487,0.7583,0.19268,-0.52593,CL5,CL0,CL0,CL0,CL4,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
453,3,7,-0.14882,-0.15487,0.14143,0.13136,0.93949,-1.37983,0.07987,CL5,CL0,CL0,CL0,CL3,CL2,CL6,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
454,2,7,1.23461,-1.7625,-0.31776,0.13136,0.41594,-1.37983,-0.21575,CL5,CL2,CL3,CL0,CL4,CL3,CL5,CL0,CL0,CL2,CL0,CL2,CL2,CL0,CL0,CL2,CL2,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
455,4,9,-0.14882,-0.57545,0.88309,-0.76096,-0.27607,1.86203,0.7654,CL6,CL6,CL2,CL5,CL6,CL6,CL6,CL3,CL2,CL3,CL5,CL2,CL4,CL4,CL5,CL3,CL4,CL1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
456,1,7,0.82562,-0.80615,0.7233,-0.76096,-2.57309,0.88113,-0.21575,CL6,CL3,CL3,CL0,CL6,CL3,CL5,CL0,CL0,CL2,CL0,CL0,CL4,CL0,CL0,CL0,CL5,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
457,3,7,1.60383,-0.43999,0.29338,-2.21844,-0.65253,0.88113,0.40148,CL6,CL3,CL1,CL4,CL6,CL4,CL6,CL3,CL1,CL3,CL3,CL2,CL2,CL2,CL1,CL2,CL6,CL1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
458,3,8,-0.46725,-0.57545,0.14143,0.59042,0.7583,-1.37983,-2.07848,CL5,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
459,1,7,0.62967,0.00332,0.14143,0.59042,0.12331,-0.21712,0.07987,CL6,CL4,CL2,CL0,CL6,CL6,CL6,CL2,CL0,CL4,CL0,CL4,CL4,CL3,CL0,CL3,CL6,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
460,2,8,0.91093,1.2861,1.88511,-2.5383,-0.40581,0.52975,0.07987,CL4,CL3,CL0,CL0,CL6,CL4,CL6,CL2,CL0,CL3,CL0,CL4,CL3,CL3,CL3,CL3,CL5,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
461,1,7,1.23461,-1.37639,1.24033,-1.772,0.25953,0.88113,0.07987,CL6,CL3,CL3,CL4,CL6,CL5,CL6,CL3,CL0,CL2,CL3,CL5,CL3,CL2,CL3,CL2,CL6,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
462,1,6,1.49158,-1.37639,-2.63199,1.81866,-1.25773,0.52975,-1.18084,CL5,CL0,CL2,CL0,CL6,CL2,CL4,CL0,CL0,CL3,CL0,CL0,CL2,CL0,CL0,CL2,CL0,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
463,3,6,0.82562,0.47617,1.43533,0.13136,-2.30408,1.29221,1.2247,CL3,CL2,CL2,CL1,CL6,CL2,CL6,CL2,CL0,CL2,CL0,CL0,CL2,CL1,CL0,CL1,CL6,CL1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
464,4,4,1.02119,-0.94779,-0.58331,1.45039,-1.25773,-0.21712,0.40148,CL6,CL1,CL2,CL0,CL6,CL1,CL3,CL1,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL1,CL3,CL1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
465,1,7,0.31287,-0.80615,1.06238,0.76096,0.93949,0.19268,-0.21575,CL5,CL2,CL2,CL3,CL5,CL3,CL5,CL0,CL0,CL2,CL0,CL0,CL2,CL3,CL3,CL3,CL6,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
466,1,8,1.37297,-1.09207,-0.01928,-0.45321,-0.40581,1.29221,0.7654,CL5,CL0,CL2,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
467,1,7,0.31287,0.63779,1.06238,1.11406,-0.27607,-0.71126,0.7654,CL0,CL2,CL0,CL2,CL6,CL6,CL5,CL0,CL0,CL3,CL0,CL0,CL2,CL0,CL0,CL2,CL6,CL2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
468,4,7,0.22393,0.00332,1.24033,-0.01729,1.46191,-0.21712,-0.21575,CL6,CL1,CL1,CL0,CL2,CL1,CL5,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL2,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
469,3,7,-0.05188,0.16767,-0.71727,-0.30172,0.12331,-1.37983,-1.18084,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
470,2,7,-1.1943,1.74091,1.43533,0.76096,-0.00665,0.88113,1.2247,CL5,CL3,CL2,CL0,CL6,CL3,CL5,CL3,CL0,CL3,CL0,CL0,CL2,CL3,CL0,CL2,CL6,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
471,4,2,2.82196,-1.6334,-1.42424,1.61108,-2.04506,-0.21712,0.07987,CL3,CL1,CL1,CL6,CL6,CL1,CL6,CL1,CL1,CL1,CL2,CL0,CL0,CL1,CL6,CL0,CL6,CL0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
472,1,7,0.13606,0.80523,0.29338,-0.15487,0.7583,-0.71126,-0.84637,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
473,1,8,-0.92104,2.57309,1.06238,1.11406,2.33337,-0.21712,0.40148,CL5,CL2,CL2,CL2,CL6,CL6,CL5,CL2,CL0,CL3,CL0,CL0,CL2,CL3,CL0,CL3,CL6,CL0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
474,1,1,0.31287,0.00332,-0.17779,1.2861,-0.00665,0.19268,-0.21575,CL5,CL2,CL2,CL2,CL6,CL3,CL5,CL2,CL2,CL2,CL2,CL0,CL2,CL2,CL2,CL0,CL6,CL2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
475,3,6,1.37297,0.00332,-0.45174,-0.76096,-0.52745,0.88113,-0.21575,CL2,CL0,CL0,CL3,CL6,CL6,CL5,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL6,CL0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
476,5,7,-0.24649,0.96248,0.14143,-0.15487,0.41594,-1.37983,-2.07848,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
477,4,7,-1.1943,0.96248,-0.45174,0.76096,0.93949,-0.71126,-0.84637,CL3,CL1,CL0,CL0,CL6,CL6,CL4,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL1,CL0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
478,3,7,1.72012,-0.94779,0.58331,-1.772,-0.40581,0.19268,-0.84637,CL6,CL0,CL0,CL0,CL6,CL2,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
479,3,5,1.49158,-0.69509,-0.71727,-1.21213,-1.25773,1.29221,0.7654,CL6,CL0,CL1,CL6,CL6,CL2,CL5,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
480,2,7,0.41667,0.80523,-0.31776,0.94156,0.58489,-0.21712,0.07987,CL6,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
481,2,8,0.41667,-0.43999,1.43533,1.45039,0.25953,0.19268,0.40148,CL6,CL0,CL0,CL2,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
482,1,6,1.13281,-0.80615,-0.17779,-1.34289,-0.65253,-1.37983,-0.84637,CL3,CL3,CL0,CL3,CL6,CL3,CL4,CL3,CL0,CL3,CL3,CL3,CL3,CL3,CL3,CL3,CL6,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
483,3,7,1.02119,0.16767,0.29338,-0.15487,0.58489,0.19268,0.40148,CL6,CL2,CL1,CL6,CL6,CL3,CL5,CL2,CL0,CL2,CL1,CL1,CL0,CL1,CL2,CL1,CL6,CL0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
484,3,6,-0.67825,-0.15487,0.29338,0.13136,1.63088,-0.71126,-0.21575,CL0,CL1,CL0,CL0,CL6,CL6,CL2,CL1,CL0,CL1,CL1,CL0,CL0,CL1,CL0,CL1,CL3,CL1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
485,2,7,1.23461,0.47617,1.43533,0.28783,0.93949,0.19268,-0.84637,CL2,CL0,CL2,CL2,CL5,CL6,CL5,CL0,CL0,CL4,CL0,CL3,CL2,CL0,CL0,CL3,CL3,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
486,3,2,-0.58016,0.96248,-0.58331,0.76096,-0.27607,-1.37983,-1.18084,CL4,CL1,CL1,CL0,CL6,CL6,CL6,CL1,CL0,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
487,4,2,-0.46725,0.32197,-1.55521,1.11406,-0.78155,-1.37983,-0.84637,CL6,CL0,CL1,CL0,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
488,2,4,1.49158,-1.6334,1.06238,-0.76096,-1.38502,-0.71126,-1.18084,CL5,CL5,CL0,CL2,CL6,CL5,CL4,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL0,CL5,CL1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
489,3,4,1.8399,-1.7625,1.24033,-1.07533,0.25953,0.19268,-0.52593,CL4,CL0,CL0,CL6,CL6,CL6,CL6,CL1,CL1,CL0,CL1,CL0,CL0,CL1,CL0,CL1,CL6,CL0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
490,2,2,0.41667,-1.37639,0.14143,0.76096,-0.40581,-0.21712,1.2247,CL6,CL3,CL2,CL2,CL6,CL6,CL6,CL3,CL0,CL3,CL0,CL0,CL3,CL0,CL0,CL2,CL3,CL2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
491,1,1,1.98437,-1.37639,0.29338,-1.92595,-1.64101,-0.21712,0.07987,CL3,CL0,CL0,CL0,CL0,CL6,CL4,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
492,1,6,-1.05308,1.11406,0.88309,-1.34289,-1.38502,-0.71126,1.2247,CL5,CL0,CL0,CL0,CL6,CL6,CL5,CL3,CL0,CL4,CL0,CL3,CL4,CL4,CL0,CL4,CL5,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
493,4,5,0.62967,0.80523,0.44585,-0.30172,-0.78155,1.29221,1.92173,CL5,CL1,CL1,CL1,CL6,CL6,CL5,CL1,CL1,CL1,CL1,CL0,CL0,CL1,CL1,CL1,CL6,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
494,1,4,-0.92104,0.47617,0.44585,0.59042,-0.00665,0.19268,0.40148,CL6,CL2,CL2,CL0,CL5,CL6,CL4,CL3,CL0,CL4,CL0,CL2,CL3,CL0,CL0,CL3,CL4,CL2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
495,1,5,0.52135,-0.57545,0.88309,-0.01729,0.25953,0.88113,0.7654,CL5,CL0,CL4,CL4,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL0,CL6,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
496,1,6,0.73545,-1.6334,0.88309,-1.21213,-1.64101,-1.37983,-0.52593,CL6,CL0,CL0,CL0,CL6,CL3,CL5,CL0,CL0,CL5,CL0,CL3,CL3,CL4,CL0,CL4,CL6,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
497,1,5,-1.1943,-0.43999,0.44585,0.59042,0.12331,-1.37983,-0.21575,CL4,CL0,CL2,CL0,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
498,5,6,-0.79151,0.16767,0.58331,0.59042,0.93949,-1.37983,-0.52593,CL3,CL1,CL0,CL1,CL6,CL2,CL6,CL1,CL0,CL0,CL0,CL0,CL3,CL1,CL4,CL0,CL6,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
499,2,8,0.04257,1.2861,2.90161,-0.60633,-0.00665,-0.71126,0.07987,CL6,CL2,CL2,CL2,CL6,CL2,CL6,CL2,CL0,CL2,CL0,CL0,CL0,CL2,CL0,CL2,CL6,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
500,2,2,-0.05188,-0.57545,0.88309,0.43852,-0.78155,-0.21712,0.07987,CL4,CL1,CL1,CL0,CL6,CL6,CL5,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
501,5,6,1.37297,-0.69509,1.43533,-0.15487,-1.92173,0.88113,1.2247,CL5,CL1,CL1,CL3,CL6,CL6,CL6,CL2,CL2,CL2,CL1,CL0,CL2,CL1,CL1,CL1,CL2,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
502,3,5,0.04257,0.47617,-0.84732,-0.76096,1.13407,0.52975,0.7654,CL3,CL0,CL1,CL2,CL6,CL6,CL6,CL4,CL0,CL4,CL0,CL0,CL3,CL0,CL0,CL0,CL6,CL1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
503,2,5,-0.58016,-0.15487,-1.42424,-0.01729,-0.40581,0.88113,-2.07848,CL3,CL1,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL1,CL0,CL0,CL0,CL0,CL2,CL0,CL6,CL1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
504,1,6,-1.55078,0.63779,-0.31776,-0.60633,-0.27607,0.52975,0.7654,CL5,CL0,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL3,CL5,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
505,5,5,0.04257,-0.30033,-0.31776,-0.76096,0.58489,1.29221,0.7654,CL1,CL0,CL1,CL4,CL5,CL5,CL4,CL1,CL1,CL0,CL0,CL0,CL6,CL1,CL4,CL1,CL1,CL1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
506,3,2,-0.05188,0.00332,-0.31776,-0.01729,0.41594,-1.37983,-1.18084,CL1,CL0,CL0,CL0,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL6,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
507,4,5,0.41667,0.47617,0.29338,-1.07533,-1.13788,0.88113,0.07987,CL3,CL1,CL0,CL3,CL6,CL2,CL6,CL2,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
508,3,7,-0.46725,0.63779,0.88309,-0.76096,0.58489,0.19268,0.07987,CL4,CL2,CL3,CL1,CL6,CL2,CL5,CL1,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL3,CL2,CL1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
509,2,7,0.13606,-0.30033,-0.97631,-1.34289,-0.00665,0.19268,-0.52593,CL3,CL2,CL3,CL0,CL5,CL6,CL6,CL3,CL0,CL2,CL0,CL2,CL0,CL0,CL0,CL2,CL6,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
510,3,2,1.49158,-1.09207,-1.11902,-1.772,-0.78155,-0.71126,0.07987,CL5,CL2,CL2,CL3,CL5,CL2,CL6,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL2,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
511,3,8,-1.05308,1.11406,-0.31776,0.28783,0.12331,-1.37983,-0.52593,CL5,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
512,3,7,0.04257,0.96248,-0.58331,-0.30172,-0.40581,0.52975,-0.21575,CL5,CL2,CL2,CL0,CL6,CL5,CL5,CL2,CL1,CL2,CL0,CL1,CL0,CL1,CL0,CL1,CL5,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
513,4,8,0.41667,0.47617,-0.17779,-0.15487,0.25953,-0.21712,-1.18084,CL5,CL1,CL1,CL1,CL6,CL5,CL6,CL1,CL1,CL0,CL1,CL0,CL0,CL1,CL1,CL0,CL5,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
514,1,6,0.41667,0.47617,0.58331,0.13136,-1.0145,1.86203,0.40148,CL6,CL3,CL0,CL0,CL6,CL6,CL6,CL3,CL0,CL3,CL0,CL0,CL3,CL0,CL5,CL0,CL6,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
515,5,2,-0.14882,-0.30033,-0.17779,0.76096,0.41594,-0.21712,-0.21575,CL3,CL2,CL1,CL1,CL6,CL5,CL6,CL4,CL3,CL3,CL1,CL0,CL0,CL1,CL2,CL1,CL6,CL1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
516,3,2,0.91093,-0.30033,-1.55521,-0.45321,-0.27607,-0.21712,-0.21575,CL6,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
517,1,3,-1.43907,1.93886,0.44585,0.13136,0.25953,0.88113,1.92173,CL5,CL3,CL0,CL5,CL6,CL6,CL5,CL0,CL0,CL3,CL0,CL0,CL4,CL0,CL4,CL3,CL6,CL2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
518,3,2,-0.14882,0.16767,-0.71727,-1.6209,0.25953,-0.21712,-0.52593,CL6,CL2,CL2,CL2,CL6,CL2,CL6,CL2,CL2,CL1,CL2,CL1,CL0,CL0,CL2,CL2,CL6,CL1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
519,2,8,0.31287,-0.15487,0.29338,-0.45321,0.93949,-0.71126,-0.21575,CL2,CL0,CL2,CL3,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
520,2,5,0.52135,-0.57545,0.14143,-0.15487,-0.78155,0.52975,1.2247,CL2,CL3,CL2,CL6,CL6,CL6,CL6,CL3,CL0,CL3,CL3,CL0,CL0,CL2,CL2,CL0,CL6,CL1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
521,2,8,-0.14882,0.32197,-1.27553,1.11406,1.81175,0.52975,1.2247,CL5,CL2,CL2,CL4,CL5,CL3,CL5,CL2,CL2,CL3,CL2,CL2,CL0,CL0,CL0,CL0,CL5,CL2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
522,3,7,0.22393,-0.30033,-0.97631,-0.76096,0.93949,-1.37983,-2.07848,CL5,CL0,CL2,CL0,CL6,CL3,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
523,4,2,0.62967,-0.30033,-0.84732,-0.45321,0.12331,-0.71126,-1.18084,CL3,CL0,CL0,CL6,CL5,CL4,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
524,1,6,0.04257,0.32197,-0.01928,-1.34289,-0.14277,0.52975,0.07987,CL5,CL0,CL0,CL0,CL6,CL6,CL5,CL0,CL0,CL3,CL0,CL0,CL0,CL3,CL0,CL3,CL6,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
525,1,6,-0.24649,0.47617,-0.17779,-0.76096,-1.25773,0.19268,0.07987,CL5,CL0,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL0,CL6,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
526,3,1,0.13606,-0.80615,-1.82919,0.13136,0.41594,-1.37983,-2.07848,CL2,CL2,CL2,CL2,CL6,CL2,CL5,CL2,CL2,CL2,CL2,CL0,CL0,CL1,CL2,CL0,CL3,CL1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
527,4,7,-0.67825,0.63779,1.06238,2.03972,2.63199,0.19268,0.07987,CL5,CL1,CL1,CL6,CL0,CL6,CL3,CL1,CL1,CL1,CL0,CL0,CL0,CL3,CL6,CL1,CL0,CL1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
528,5,4,-1.86962,0.47617,-1.11902,-0.01729,0.41594,-0.71126,-0.52593,CL6,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
529,1,5,0.91093,-1.37639,-0.31776,-1.92595,-1.38502,0.88113,0.07987,CL4,CL0,CL2,CL0,CL4,CL5,CL5,CL4,CL0,CL3,CL0,CL0,CL2,CL0,CL3,CL0,CL4,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
530,3,9,0.62967,-0.15487,-0.17779,0.59042,-1.64101,0.52975,-0.21575,CL6,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
531,2,5,0.73545,1.11406,-0.01928,-0.01729,-0.00665,-0.21712,1.2247,CL5,CL2,CL2,CL1,CL6,CL3,CL6,CL5,CL0,CL2,CL0,CL1,CL0,CL1,CL0,CL2,CL5,CL1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
532,5,7,0.91093,0.00332,0.58331,-1.92595,0.58489,-0.21712,-1.18084,CL5,CL0,CL0,CL0,CL6,CL1,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
533,4,7,1.02119,-1.50796,-0.71727,0.28783,-0.89891,-0.21712,0.7654,CL5,CL2,CL1,CL2,CL6,CL6,CL5,CL3,CL3,CL2,CL1,CL0,CL0,CL2,CL2,CL2,CL6,CL1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
534,1,7,-0.24649,0.16767,-0.71727,1.61108,1.13407,0.19268,-1.18084,CL4,CL0,CL0,CL2,CL5,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
535,2,8,-0.34799,-0.15487,-0.71727,-1.6209,-0.65253,0.52975,0.07987,CL4,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
536,3,8,-1.86962,2.32338,-0.45174,1.45039,1.46191,0.19268,-1.18084,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
537,2,7,0.91093,0.00332,0.88309,-2.07848,-0.52745,0.19268,-0.21575,CL5,CL4,CL0,CL6,CL6,CL2,CL4,CL6,CL0,CL2,CL3,CL2,CL0,CL2,CL3,CL2,CL6,CL1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
