Age,Education,Nscore,Escore,Oscore,AScore,Cscore,Impulsive,SS,country_Canada,country_New_Zealand,country_Other,country_Republic_of_Ireland,country_UK,country_USA,country_Australia,gender_F,gender_M,eth_Black,eth_Mixed-Black/Asian,eth_Mixed-White/Asian,eth_Mixed-White/Black,eth_Other,eth_White,eth_Asian,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,VSA
4,8,0.428031,0.500507,0.798385,0.585213,0.635594,0.215401,0.388117,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
1,7,0.682246,0.622976,0.6246,0.635892,0.280854,0.629735,0.308011,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,1,0,1,1,1,0,0,0,0,0,1,2,1
3,7,0.665681,0.525607,0.577652,0.477648,0.584415,0.503573,0.619957,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,2,2,1,2,1,0,1,0,0,0,0,1,0,2,0
1,6,0.506431,0.269702,0.323599,0.41249,0.242854,0.705068,0.308011,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.5,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,2,0
3,5,0.591502,0.333217,0.456995,0.518959,0.335773,0.629735,0.308011,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.5,0,0,1,2,1,2,1,0,0,1,0,1,1,0,1,1,0
3,5,0.623275,0.572721,0.299519,0.367654,0.517797,0.705068,0.710933,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0
4,5,0.520448,0.597404,0.47869,0.456454,0.517797,0.503573,0.710933,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
3,7,0.492045,0.572721,0.673143,0.344801,0.35358,0.503573,0.619957,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0
3,6,0.623275,0.476348,0.348943,0.518959,0.479394,0.428474,0.619957,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0
3,5,0.33689,0.670141,0.6246,0.497505,0.517797,0.33792,0.619957,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,2,2,0,0,1,0,0,0,2,0,2,1,0
3,2,0.33689,0.376883,0.553046,0.41249,0.49904,0.215401,0.308011,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
4,8,0.377443,0.454133,0.348943,0.585213,0.73538,0.428474,0.388117,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,2,0.636657,0.696415,0.577652,0.325057,0.370263,0.629735,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2,0,0,2,2,1,0,0,0,0,0,1,1,0,0,2,0
3,5,0.735489,0.393845,0.413998,0.325057,0.318476,0.705068,0.710933,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,2,0
6,8,0.184902,0.500507,0.6246,0.609827,0.609443,0.565343,0.388117,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,7,0.560562,0.333217,0.456995,0.518959,0.517797,0.215401,0.539559,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,6,0.184902,0.646992,0.527023,0.518959,0.73538,0,0.465658,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,2,2,2,0,0,2,0,0,1,0,0,0,1,0
1,6,0.33689,0.722089,0.602341,0.41249,0.49904,0.705068,0.619957,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,2,2,2,2,0,2,0,0,1,0,0,1,2,0
1,6,0.47755,0.525607,0.372052,0.585213,0.635594,0.629735,0.619957,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,2,2,2,1,0,1,2,1,1,0,1,1,1,1
1,6,0.665681,0.670141,0.647268,0.518959,0.35358,0.809491,0.825752,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,0,0,2,2,2,2,0,2,0,1,2,0,0,2,2,0
1,6,0.607577,0.500507,0.43569,0.56329,0.441431,0.428474,0.825752,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,2,2,0,0,1,0,0,0,0,0,0,1,0
2,5,0.591502,0.412116,0.553046,0.477648,0.387201,0.565343,0.825752,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5,1,1,2,2,2,2,1,0,1,1,0,0,1,1,0,2,0
4,8,0.33689,0.476348,0.553046,0.70933,0.688508,0.33792,0.224398,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2,8,0.428031,0.432804,0.278311,0.609827,0.423875,0.215401,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0
1,6,0.283986,0.376883,0.702175,0.497505,0.836768,0.33792,0.465658,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,0,0,2,2,2,0,0,1,0,0,2,1,0,0,1,0
1,6,0.665681,0.311882,0.702175,0.344801,0.318476,1,0.619957,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,2,0,2,2,1,2,1,0,1,1,1,1,1,0,0,2,0
3,4,0.263083,0.622976,0.501355,0.497505,0.73538,0.503573,0.539559,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,8,0.575967,0.500507,0.577652,0.41249,0.517797,0.629735,0.539559,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0
2,8,0.300564,0.572721,0.702175,0.43459,0.663677,0.215401,0.308011,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,6,0.735489,0.500507,0.577652,0.609827,0.479394,0.428474,0.710933,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2,2,2,2,2,2,0,0,1,0,0,2,0,0,0,2,2
3,5,0.317006,0.525607,0.798385,0.660789,0.537457,0.705068,0.710933,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.5,1,0,1,1,2,2,0,0,1,0,0,1,1,0,1,2,0
4,7,0.357847,0.549172,0.501355,0.367654,0.517797,0.215401,0.132468,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0
1,6,0.607577,0.250544,0.323599,0.497505,0.370263,0.809491,0.825752,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.5,1,0,0,1,1,2,0,0,1,0,2,2,1,0,0,2,0
2,4,0.735489,0.250544,0.702175,0.390173,0.300104,0.33792,0.224398,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,1,2,2,2,0,0,0,0,0,1,0,0,0,2,0
1,8,0.506431,0.670141,0.299519,0.43459,0.387201,0.629735,0.825752,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2,0,2,2,0,2,0,0,0,0,1,0,0,0
1,7,0.591502,0.622976,0.673143,0.762481,0.49904,0.629735,0.710933,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,1,0,2,2,2,0,0,1,0,0,1,2,0,1,2,0
1,6,0.317006,0.525607,0.647268,0.325057,0.280854,0.33792,0.710933,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,2,1,2,0,0,0,0,2,0,2,0,2,1,0
4,4,0.428031,0.696415,0.762567,0.306185,0.49904,0.33792,0.825752,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2,2,0,2,2,0,1,1,0,0,1,0,1,0,0
4,5,0.534323,0.476348,0.392939,0.541542,0.584415,0.565343,0.388117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.5,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0
3,5,0.462487,0.376883,0.210343,0.660789,0.405822,0.428474,0.465658,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
3,7,0.665681,0.597404,0.673143,0.0812199,0.387201,0.565343,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,2,1,2,1,0,0,0,1,0,0,0,0,2,0
2,8,0.357847,0.670141,0.673143,0.344801,0.710993,0.428474,0.388117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,2,1,2,1,0,1,0,0,1,0,0,1,2,0
1,6,0.636657,0.646992,0.501355,0.456454,0.460156,0.705068,0.710933,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,2,2,0,0,1,0,0,2,1,0,1,2,0
2,7,0.444788,0.269702,0.43569,0.456454,0.441431,0.565343,0.619957,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1,4,0.636657,0.269702,0.233946,0.497505,0.263158,0.705068,0.825752,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,2,2,2,2,0,1,0,0,0,2,0,2,0,2,2
3,5,0.607577,0.597404,0.702175,0.635892,0.688508,0.629735,0.619957,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2,1,2,2,1,2,1,1,1,1,1,0,0,1,0,2,1
2,8,0.636657,0.393845,0.527023,0.456454,0.584415,0.428474,0.308011,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0
2,7,0.534323,0.597404,0.6246,0.41249,0.479394,0.809491,0.710933,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,2,2,1,0,2,0,1,0,1,0,2,1,0
1,7,0.506431,0.696415,0.6246,0.518959,0.560031,0.629735,0.539559,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,6,0.575967,0.525607,0.501355,0.497505,0.222643,0.705068,0.710933,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,2,2,2,2,1,1,1,2,2,2,1,0,1,2,1
2,7,0.263083,0.646992,0.501355,0.70933,0.688508,0.33792,0.465658,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
5,7,0.492045,0.476348,0.553046,0.609827,0.423875,0.629735,0.224398,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,6,0.829789,0.355252,0.456995,0.456454,0.263158,0.705068,0.539559,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,0,2,2,2,2,2,2,1,0,1,1,0,1,0,2,0
2,5,0.735489,0.14517,0.348943,0.794386,0.460156,0.33792,0.132468,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,2,2,0,2,0,0,0,0,0,1,0,2,0,0,0
4,5,0.520448,0.597404,0.577652,0.518959,0.609443,0.503573,0.465658,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0
3,5,0.560562,0.597404,0.43569,0.585213,0.517797,0.565343,0.539559,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,5,0.520448,0.500507,0.926716,0.41249,0.18521,0.629735,0.825752,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,2,2,2,1,0,1,0,0,1,1,1,1,2,0
5,7,0.492045,0.500507,0.299519,0.541542,0.387201,0.565343,0.132468,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
4,6,0.396666,0.432804,0.323599,0.635892,0.49904,0.428474,0.619957,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,0,2,1,0,1,0,0,1,1,0,1,0,0
4,5,0.665681,0.311882,0.47869,0.456454,0.423875,0.428474,0.465658,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,2,0,2,0
2,8,0.492045,0.376883,0.323599,0.685619,0.517797,0.215401,0.388117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0
3,6,0.560562,0.20651,0.299519,0.390173,0.423875,0.215401,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.5,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0
3,5,0.534323,0.572721,0.577652,0.41249,0.609443,0.565343,0.619957,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,2,2,2,1,1,1,0,1,2,1,1,1,2,0
1,6,0.283986,0.525607,0.878817,0.456454,0.49904,0.629735,0.619957,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.5,1,0,1,2,2,2,1,1,1,1,1,1,2,1,1,2,0
4,9,0.47755,0.376883,0.527023,0.266061,0.479394,0.428474,0.388117,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2,1,2,1,0,1,0,0,1,0,0,0,2,0
3,5,0.636657,0.412116,0.553046,0.390173,0.517797,0.705068,0.539559,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,1,1,1,1,1,0,0,1,0,0,1,2,0
3,6,0.649318,0.289795,0.299519,0.43459,0.387201,0.503573,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.5,2,0,0,2,2,2,1,0,0,2,0,2,0,0,0,2,0
4,8,0.377443,0.500507,0.413998,0.518959,0.635594,0.33792,0.619957,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0
1,6,0.534323,0.597404,0.835399,0.685619,0.460156,0.215401,0.619957,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,2,2,0,0,1,0,0,0,2,0,0,2,0
4,7,0.520448,0.476348,0.413998,0.541542,0.584415,0.33792,0.465658,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2,6,0.649318,0.355252,0.73099,0.497505,0.405822,0.428474,0.308011,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2,2,2,1,0,1,0,0,1,1,0,1,2,0
3,7,0.623275,0.500507,0.372052,0.497505,0.49904,0.428474,0.224398,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0
2,4,0.444788,0.525607,0.103949,0.585213,0.663677,0.565343,0.308011,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2,4,0.575967,0.500507,0.141704,0.456454,0.609443,0.215401,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5,1,0,2,2,1,2,0,0,0,0,0,0,0,2,0,0,0
3,7,0.607577,0.376883,0.501355,0.306185,0.479394,0.629735,0.539559,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,2,2,1,0,1,0,0,1,1,0,2,0,1
1,6,0.317006,0.670141,0.73099,0.541542,0.387201,0.809491,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,2,2,2,2,2,1,1,2,1,1,1,1,2,2,1
2,6,0.547363,0.454133,0.258003,0.585213,0.405822,0.428474,0.539559,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,2,2,2,2,0,1,0,1,0,0,0,0,1,0
2,7,0.649318,0.500507,0.673143,0.635892,0.423875,0.215401,0.539559,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,2,1,2,1,0,0,0,0,0,0,0,1,2,1
2,8,0.209828,0.597404,0.413998,0.732522,0.663677,0.215401,0.224398,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0
2,7,0.506431,0.572721,0.348943,0.390173,0.460156,0.215401,0.308011,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0
4,5,0.444788,0.85483,0.647268,0.762481,0.688508,0.565343,0.539559,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,2,2,2,1,0,2,0,1,1,2,0,1,2,0
2,5,0.623275,0.355252,0.348943,0.497505,0.318476,0.565343,0.388117,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2,1,1,2,1,2,1,0,1,0,2,2,0,0,1,2,0
1,7,0.520448,0.476348,0.501355,0.41249,0.441431,0.809491,0.825752,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,2,2,2,1,1,0,1,1,2,1,1,2,0
4,7,0.317006,0.476348,0.392939,0.518959,0.584415,0.215401,0.132468,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0
1,8,0.752148,0.269702,0.501355,0.541542,0.441431,0.33792,0.132468,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,7,0.492045,0.432804,0.299519,0.609827,0.688508,0.215401,0.388117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0
2,7,0.444788,0.572721,0.762567,0.456454,0.441431,0.503573,0.710933,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,2,2,2,1,0,2,1,1,2,2,1,1,2,1
4,7,0.752148,0.14517,0.553046,0.497505,0.204843,0.629735,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0
4,8,0.377443,0.454133,0.527023,0.456454,0.441431,0.705068,0.465658,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,2,1,2,1,0,0,0,0,0,0,0,0,2,0
2,7,0.547363,0.412116,0.278311,0.56329,0.300104,0.215401,0.308011,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0
2,6,0.263083,0.597404,0.6246,0.497505,0.584415,0.629735,0.619957,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,2,2,0,0,2,0,0,0,1,0,1,2,0
1,4,0.47755,0.549172,0.602341,0.477648,0.479394,0.629735,0.825752,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,2,2,0,0,1,0,1,0,2,2,2,2,0
3,7,0.697353,0.333217,0.673143,0.518959,0.405822,0.33792,0.619957,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.5,0,0,1,2,2,2,1,0,0,0,0,2,0,0,0,1,0
1,6,0.33689,0.525607,0.527023,0.56329,0.795157,0.428474,0.465658,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,2,2,2,1,0,2,0,0,2,1,1,1,1,0
1,6,0.682246,0.311882,0.577652,0.497505,0.335773,0.809491,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.5,1,0,1,2,2,1,2,1,1,1,1,1,1,1,0,2,1
1,6,0.575967,0.412116,0.456995,0.609827,0.663677,0.215401,0.388117,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,1,2,0,0,2,0,1,1,0,0,0,1,0
3,7,0.665681,0.597404,0.73099,0.518959,0.537457,0.565343,0.619957,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
4,8,0.209828,0.597404,0.553046,0.70933,0.73538,0.33792,0.308011,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
3,5,0.752148,0.525607,0.878817,0.306185,0.300104,0.809491,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.5,2,1,1,2,1,2,2,1,1,1,1,1,1,2,1,2,0
3,8,0.717887,0.549172,0.647268,0.541542,0.387201,0.215401,0.539559,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0
2,6,0.462487,0.597404,0.835399,0.41249,0.537457,0.503573,0.710933,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,0,1,2,2,2,0,0,0,0,0,1,0,1,2,2,0
6,8,0.534323,0.333217,0.456995,0.43459,0.537457,0.428474,0.132468,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
3,5,0.300564,0.454133,0.553046,0.685619,0.688508,0.33792,0.224398,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,2,2,2,1,0,2,0,2,1,0,0,0,2,0
2,7,0.492045,0.476348,0.372052,0.518959,0.560031,0.33792,0.388117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0
3,4,0.396666,0.376883,0.647268,0.367654,0.537457,0.33792,0.465658,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,6,0.506431,0.393845,0.577652,0.17982,0.318476,0.503573,0.710933,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,2,2,2,2,0,1,0,2,1,0,0,1,2,0
4,2,0.591502,0.412116,0.602341,0.133655,0.460156,0.629735,0.465658,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.5,0,0,0,2,2,2,0,0,0,1,0,0,0,0,1,0,0
3,8,0.901675,0.572721,0.278311,0.456454,0.710993,0.428474,0.308011,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0
4,7,0.547363,0.289795,0.501355,0.306185,0.479394,0.215401,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,6,0.682246,0.250544,0.527023,0.344801,0.35358,0.503573,0.710933,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,2,2,1,2,2,0,1,0,0,2,1,2,0,2,2
3,5,0.520448,0.376883,0.392939,0.477648,0.335773,0.565343,0.224398,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0
4,7,0.413474,0.549172,0.47869,0.541542,0.387201,0.503573,0.619957,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0
1,6,0.300564,0.525607,0.647268,0.456454,0.280854,0.503573,0.539559,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,2,0,0,1,0,0,0,2,0,2,0,0
2,7,0.591502,0.597404,0.73099,0.477648,0.300104,0.565343,0.465658,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,2,2,2,1,1,1,0,1,1,1,1,1,1,0
2,4,0.377443,0.476348,0.191689,0.541542,0.609443,0.215401,0.132468,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0
4,7,0.396666,0.796106,0.413998,0.794386,0.73538,0.428474,0.224398,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0
2,7,0.853317,0.17709,0.372052,0.660789,0.405822,0.215401,0.308011,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.5,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0
2,7,0.607577,0.525607,0.553046,0.685619,0.560031,0.33792,0.224398,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
4,8,0.184902,0.742044,0.73099,0.518959,0.688508,0.215401,0.224398,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
4,5,0.263083,0.393845,0.258003,0.518959,0.761484,0.33792,0.539559,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.5,2,1,2,2,1,2,1,0,2,0,1,1,1,0,1,0,0
3,7,0.607577,0.525607,0.413998,0.367654,0.370263,0.215401,0.224398,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,0,2,0,0,1,0,0,1,0,0,0,1,0
1,7,0.623275,0.376883,0.798385,0.518959,0.318476,0.428474,0.388117,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,0,1,2,2,2,2,0,1,0,0,2,1,0,1,2,0
1,5,0.623275,0.376883,0.413998,0.43459,0.537457,0.629735,0.539559,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,0,2,2,2,1,1,0,1,2,0,1,2,2,1,0,0
1,7,0.636657,0.376883,0.647268,0.390173,0.128634,0.629735,0.465658,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,2,1,2,0,0,1,0,0,2,0,0,0,2,0
2,8,0.263083,0.622976,0.647268,0.477648,0.49904,0.428474,0.539559,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,2,1,0,1,0,0,0,0,1,0,2,0,2,1
3,9,0.263083,0.355252,0.278311,0.762481,0.584415,0,0.308011,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2,2,2,1,0,2,0,0,0,0,0,1,2,0
1,6,0.506431,0.230828,0.6246,0.390173,0.479394,0.705068,0.825752,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,2,2,0,0,2,0,0,1,2,0,2,2,1
2,7,0.357847,0.722089,0.602341,0.685619,0.635594,0.428474,0.539559,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0
